url,page_type,business_priority,commercial_relevance,authority_value,authority_cluster,inbound_internal_links,unique_linking_pages,outbound_internal_links,unique_target_pages,total_search_impressions,max_opportunity_score,primary_queries,search_intents,internal_link_graph_score,internal_link_priority
https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-12530,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-shackles-12531,product,high,high,high,shackle,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-one-head-swivel-unit-12533,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-one-lashing-fitting-12524,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-one-thimble-12528,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-one-top-down-furling-kit-12825,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-one-top-down-integrator-12534,product,high,high,high,powerfurl,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-ten-continuous-line-furling-kit-12564,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-ten-drum-bottom-furling-unit-12560,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-ten-fork-2-1-fitting-12562,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-ten-fork-fitting-12561,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-ten-head-swivel-unit-12566,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-ten-tdis-top-down-integrators-12567,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/ti-shackle-grade5-titanium-shackle-12526,product,high,high,high,shackle,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-25-7-aluminium-12460,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-40-12-aluminium-12461,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-40-12-titanium-12462,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-45-19-aluminium-12463,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-50-15-aluminium-12464,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-50-15-titanium-12465,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-60-19-aluminium-12466,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-60-19-titanium-12646,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-65-24-aluminium-12469,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-70-26-titanium-12673,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-flat-faced-large-titanium-12821,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-flat-faced-medium-titanium-12820,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/dogbone-25/dogbone-flat-faced-small-titanium-12819,product,high,high,high,dogbone,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-15-10pack-friction-ring-12898,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-15-ptfe-friction-ring-12476,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-20-ptfe-friction-ring-12477,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-30-ptfe-friction-ring-12478,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-40-ptfe-friction-ring-12479,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-50-ptfe-friction-ring-12481,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-50xl-ptfe-friction-ring-12480,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-60-ptfe-friction-ring-12483,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-60xl-12828,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-60xl-ptfe-friction-ring-12482,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-70-ptfe-friction-ring-12485,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfring-26/morfring-70xl-ptfe-friction-ring-12484,product,high,high,high,morfring,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-ring-20-15-stick-on-padeye-ring-12652,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-ring-20-20-stick-on-padeye-ring-12654,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-ring-20-30-stick-on-padeye-ring-12653,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-stick-20-stick-on-padeye-12650,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-stick-40-stick-on-padeye-12651,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-through-1-5t-through-deck-padeye-12640,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-through-3t-through-deck-padeye-12649,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/padeye-27/padeye-through-6t-through-deck-padeye-12655,product,high,high,high,padeye,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-drum-bottom-furling-unit-12529,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-furling-kit-12530,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-furling-kit-shackles-12531,product,high,high,high,shackle,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-head-swivel-unit-12533,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-lashing-fitting-12524,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-thimble-12528,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-top-down-furling-kit-12825,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-one-top-down-integrator-12534,product,high,high,high,powerfurl,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-continuous-line-furling-kit-12564,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-drum-bottom-furling-unit-12560,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-fork-2-1-fitting-12562,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-fork-fitting-12561,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-head-swivel-unit-12566,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-ten-tdis-top-down-integrators-12567,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/powerfurl-twelve-continuous-line-furling-kit-12596,product,high,high,high,powerfurl,3.0,3.0,43.0,43.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,product,high,high,high,shackle,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/ti-shackle-24/powerfurl-six-ti-shackle-12541,product,high,high,high,shackle,4.0,4.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/ti-shackle-24/powerfurl-three-ti-shackle-12575,product,high,high,high,shackle,4.0,4.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/ti-shackle-24/powerfurl6-shackle10-12826,product,high,high,high,shackle,4.0,4.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/ti-shackle-24/ti-shackle-grade5-titanium-shackle-12526,product,high,high,high,shackle,4.0,4.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-large-titanium-12821,product,high,high,high,dogbone,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-medium-titanium-12820,product,high,high,high,dogbone,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/dogbone-flat-faced-small-titanium-12819,product,high,high,high,dogbone,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/morfblock-light-4-hl-12823,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/morfring-60xl-12828,product,high,high,high,morfring,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/powerfurl3-kit-mix-12818,product,high,high,high,powerfurl,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/powerfurl3-thimble-12817,product,high,high,high,powerfurl,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/powerfurl8-single-kit-12822,product,high,high,high,powerfurl,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/shackle-17-4ph-12827,product,high,high,high,shackle,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/outlet-36/torbol-38-torlon-balls-9525-38-10-pack-12816,product,high,high,high,other,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/dogbone-flat-faced-large-titanium-12821,product,high,high,high,dogbone,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/dogbone-flat-faced-medium-titanium-12820,product,high,high,high,dogbone,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/dogbone-flat-faced-small-titanium-12819,product,high,high,high,dogbone,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/morfblock-light-4-hl-12823,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/morfring-60xl-12828,product,high,high,high,morfring,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-head-swivel-unit-12533,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-lashing-fitting-12524,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-thimble-12528,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-top-down-furling-kit-12825,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-top-down-integrator-12534,product,high,high,high,powerfurl,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-ten-continuous-line-furling-kit-12564,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-ten-drum-bottom-furling-unit-12560,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-ten-fork-2-1-fitting-12562,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-ten-fork-fitting-12561,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-ten-head-swivel-unit-12566,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-ten-tdis-top-down-integrators-12567,product,high,high,high,powerfurl,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/ti-shackle-grade5-titanium-shackle-12526,product,high,high,high,shackle,3.0,3.0,36.0,36.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-1/powerfurl-one-drum-bottom-furling-unit-12529,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-1/powerfurl-one-furling-kit-12530,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-1/powerfurl-one-furling-kit-shackles-12531,product,high,high,high,shackle,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-1/powerfurl-one-head-swivel-unit-12533,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/powerfurl3-kit-mix-12818,product,high,high,high,powerfurl,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/powerfurl3-thimble-12817,product,high,high,high,powerfurl,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/powerfurl8-single-kit-12822,product,high,high,high,powerfurl,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/shackle-17-4ph-12827,product,high,high,high,shackle,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/outlet-36/torbol-38-torlon-balls-9525-38-10-pack-12816,product,high,high,high,other,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-0-5-sailing-block-12322,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-01-high-load-sailing-block-12324,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-01-performance-sailing-block-12326,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-02-high-load-sailing-block-12328,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-02-performance-sailing-block-12330,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-03-high-load-sailing-block-12332,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,product,high,high,high,morfblock,3.0,3.0,38.0,38.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/page/2,product,high,high,high,other,4.0,4.0,81.0,81.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-drum-bottom-furling-unit-12529,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-furling-kit-12530,product,high,high,high,powerfurl,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/shop/powerfurl-one-furling-kit-shackles-12531,product,high,high,high,shackle,3.0,3.0,40.0,40.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-03-performance-sailing-block-12334,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-04-high-load-sailing-block-12336,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-04-performance-sailing-block-12338,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-05-high-load-sailing-block-12340,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-05-performance-sailing-block-12342,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-06-high-load-sailing-block-12344,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblocklight-18/morfblock-light-06-performance-sailing-block-12346,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockmax-38/morfblock-max-1-5t-sailing-block-12882,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockmax-38/morfblock-max-12t-sailing-block-12886,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockmax-38/morfblock-max-3t-sailing-block-12859,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockmax-38/morfblock-max-5t-sailing-block-12861,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockmax-38/morfblock-max-7t-sailing-block-12884,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockmax-38/morfblock-max-9t-sailing-block-12885,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-01-wooden-sailing-block-12360,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-02-high-load-wooden-sailing-block-12368,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-03-high-load-wooden-sailing-block-12376,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-05-wooden-sailing-block-12384,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-08-wooden-sailing-block-12388,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-10-wooden-sailing-block-12348,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-12-wooden-sailing-block-12352,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockwood-20/morfblock-wood-15-wooden-sailing-block-12356,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblcok-custom-runners-12664,product,high,high,high,morfblock,3.0,3.0,37.0,37.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-01-high-load-sailing-block-12364,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-01-performance-sailing-block-12366,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-02-high-load-sailing-block-12372,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-02-performance-sailing-block-12374,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-03-high-load-sailing-block-12380,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-03-performance-sailing-block-12382,product,high,high,high,morfblock,3.0,3.0,39.0,39.0,0.0,0.0,,,135.0,CRITICAL
