url,page_type,business_priority,commercial_relevance,authority_value,authority_cluster,inbound_internal_links,unique_linking_pages,outbound_internal_links,unique_target_pages,total_search_impressions,max_opportunity_score,primary_queries,search_intents,internal_link_graph_score,internal_link_priority
https://www.morfrac.com/es/blog/custom-6/cunningham-furler-25,technical_blog,medium,medium,high,powerfurl,7.0,7.0,32.0,32.0,0.0,0.0,,,70.0,MEDIUM
https://www.morfrac.com/es/blog/historias-4/moldes-impresos-en-3d-10,technical_blog,medium,medium,high,other,5.0,5.0,30.0,30.0,0.0,0.0,,,70.0,MEDIUM
https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,technical_blog,medium,medium,high,powerfurl,9.0,9.0,34.0,34.0,0.0,0.0,,,70.0,MEDIUM
https://www.morfrac.com/es/blog/custom-6/40000-times-its-weight-15,technical_blog,medium,medium,high,morfblock,6.0,6.0,31.0,31.0,0.0,0.0,,,70.0,MEDIUM
https://www.morfrac.com/es/blog/blog-1/2024-vaya-ano-32,technical_blog,medium,medium,high,other,5.0,5.0,31.0,31.0,0.0,0.0,,,70.0,MEDIUM
https://www.morfrac.com/es/blog/historias-4,technical_blog,medium,medium,high,other,22.0,22.0,37.0,37.0,0.0,0.0,,,65.0,MEDIUM
https://www.morfrac.com/blog/stories-4,technical_blog,medium,medium,high,other,23.0,23.0,37.0,37.0,0.0,0.0,,,65.0,MEDIUM
https://www.morfrac.com/blog/news-1,technical_blog,medium,medium,high,other,25.0,25.0,54.0,54.0,0.0,0.0,,,65.0,MEDIUM
https://www.morfrac.com/blog/custom-6,technical_blog,medium,medium,high,custom_engineering,23.0,23.0,38.0,38.0,0.0,0.0,,,65.0,MEDIUM
https://www.morfrac.com/solutions,general,medium,medium,medium,custom_engineering,205.0,205.0,28.0,28.0,26.0,15.0,fixafrac | mapfrac,unknown,65.0,MEDIUM
https://www.morfrac.com/es/blog/blog-1,technical_blog,medium,medium,high,other,26.0,26.0,54.0,54.0,0.0,0.0,,,65.0,MEDIUM
https://www.morfrac.com/es/blog/custom-6,technical_blog,medium,medium,high,custom_engineering,24.0,24.0,38.0,38.0,0.0,0.0,,,65.0,MEDIUM
https://www.morfrac.com/,general,medium,medium,medium,other,204.0,204.0,28.0,28.0,17.0,0.0,camfrac,unknown,58.0,MEDIUM
https://www.morfrac.com/custom,general,medium,medium,medium,custom_engineering,207.0,207.0,28.0,28.0,5.0,10.0,custom efl frames,unknown,58.0,MEDIUM
https://www.morfrac.com/es/solution,general,medium,medium,medium,other,7.0,7.0,28.0,28.0,0.0,0.0,,,55.0,MEDIUM
https://www.morfrac.com/solution,general,medium,medium,medium,other,9.0,9.0,28.0,28.0,0.0,0.0,,,55.0,MEDIUM
https://www.morfrac.com/morfring,general,medium,medium,medium,morfring,206.0,206.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/contactus,general,medium,medium,medium,other,205.0,205.0,27.0,27.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/about,general,medium,medium,medium,other,205.0,205.0,27.0,27.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/blog,general,medium,medium,medium,other,205.0,205.0,56.0,56.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/contactus,general,medium,medium,medium,other,289.0,289.0,27.0,27.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/solutions,general,medium,medium,medium,custom_engineering,289.0,289.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/shop,general,medium,medium,medium,other,207.0,206.0,80.0,80.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/morfring,general,medium,medium,medium,morfring,289.0,289.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/blog,general,medium,medium,medium,other,289.0,289.0,56.0,56.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/shipping,general,medium,medium,medium,other,205.0,205.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/custom,general,medium,medium,medium,custom_engineering,289.0,289.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/shackle,general,medium,medium,medium,shackle,289.0,289.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/become-a-morfrac-trade-partner,general,medium,medium,medium,other,51.0,51.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/document/share/13/2b506fa7-1216-484f-900f-d0fe8d85ffdd,general,medium,medium,medium,other,61.0,61.0,2.0,2.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/document/share/12/d301f2c6-5349-4ff4-b4b7-25a78f83e1e7,general,medium,medium,medium,other,108.0,108.0,2.0,2.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/use,general,medium,medium,medium,other,289.0,289.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/shop,general,medium,medium,medium,other,289.0,289.0,80.0,80.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/subscribe-to-the-morfrac-dispatch,general,medium,medium,medium,other,50.0,50.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/subscribe-to-the-morfrac-dispatch,general,medium,medium,medium,other,47.0,47.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es,general,medium,medium,medium,other,289.0,289.0,27.0,27.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/use,general,medium,medium,medium,other,205.0,205.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/about,general,medium,medium,medium,other,289.0,289.0,27.0,27.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/become-a-morfrac-trade-partner,general,medium,medium,medium,other,48.0,48.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/es/shipping,general,medium,medium,medium,other,289.0,289.0,28.0,28.0,0.0,0.0,,,50.0,MEDIUM
https://www.morfrac.com/partner,system,ignore,low,low,other,205.0,205.0,28.0,28.0,7.0,55.0,conurban marine,unknown,18.0,LOW
https://www.morfrac.com/es/blog/tag/powerfurl-4,archive,low,low,low,powerfurl,4.0,4.0,40.0,40.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/partners-11,system,ignore,low,low,other,3.0,3.0,37.0,37.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/morfwing-13,archive,low,low,low,morfwing,3.0,3.0,33.0,33.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/materials-14,archive,low,low,low,other,3.0,3.0,34.0,34.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/custom-9,archive,low,low,low,custom_engineering,3.0,3.0,36.0,36.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/morfrac-network-10,archive,low,low,low,other,3.0,3.0,35.0,35.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/shows-exhibitions-3,archive,low,low,low,other,4.0,4.0,41.0,41.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/morfblock-1,archive,low,low,low,morfblock,4.0,4.0,39.0,39.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/media-5,archive,low,low,low,other,4.0,4.0,37.0,37.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/on-board-6,archive,low,low,low,other,4.0,4.0,41.0,41.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/manufacturing-8,archive,low,low,low,custom_engineering,3.0,3.0,35.0,35.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/powerfurl-4,archive,low,low,low,powerfurl,4.0,4.0,40.0,40.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/news-2,archive,low,low,low,other,4.0,4.0,45.0,45.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/es/blog/tag/events-12,archive,low,low,low,other,3.0,3.0,34.0,34.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/custom-9,archive,low,low,low,custom_engineering,3.0,3.0,36.0,36.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/events-12,archive,low,low,low,other,3.0,3.0,34.0,34.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/materials-14,archive,low,low,low,other,3.0,3.0,34.0,34.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/manufacturing-8,archive,low,low,low,custom_engineering,3.0,3.0,35.0,35.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/media-5,archive,low,low,low,other,4.0,4.0,37.0,37.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/morfwing-13,archive,low,low,low,morfwing,3.0,3.0,33.0,33.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/partners-11,system,ignore,low,low,other,3.0,3.0,37.0,37.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/on-board-6,archive,low,low,low,other,4.0,4.0,41.0,41.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/news-2,archive,low,low,low,other,4.0,4.0,45.0,45.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/morfblock-1,archive,low,low,low,morfblock,4.0,4.0,39.0,39.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/morfrac-network-10,archive,low,low,low,other,3.0,3.0,35.0,35.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/blog/tag/shows-exhibitions-3,archive,low,low,low,other,4.0,4.0,41.0,41.0,0.0,0.0,,,15.0,LOW
https://www.morfrac.com/disclaimer,system,ignore,low,low,other,205.0,205.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/shop/wishlist,system,ignore,low,low,other,289.0,289.0,27.0,27.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/partner,system,ignore,low,low,other,289.0,289.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/returns,system,ignore,low,low,other,289.0,289.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/privacy,system,ignore,low,low,other,289.0,289.0,35.0,35.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/website/social/linkedin,system,ignore,low,low,other,288.0,288.0,0.0,0.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/terms-conditions,system,ignore,low,low,other,289.0,289.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/website/social/instagram,system,ignore,low,low,other,288.0,288.0,0.0,0.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/terms,system,ignore,low,low,other,187.0,187.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/es/disclaimer,system,ignore,low,low,other,289.0,289.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/terms,system,ignore,low,low,other,107.0,107.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/returns,system,ignore,low,low,other,205.0,205.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/privacy,system,ignore,low,low,other,205.0,205.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/terms-conditions,system,ignore,low,low,other,205.0,205.0,28.0,28.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/shop/wishlist,system,ignore,low,low,other,205.0,205.0,27.0,27.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/website/social/instagram,system,ignore,low,low,other,204.0,204.0,0.0,0.0,0.0,0.0,,,0.0,LOW
https://www.morfrac.com/website/social/linkedin,system,ignore,low,low,other,204.0,204.0,0.0,0.0,0.0,0.0,,,0.0,LOW
