url,normalized_url,page_role,page_type,business_priority,commercial_relevance,authority_value,manual_topic_label,semantic_cluster_id,impressions,clicks,seo_priority_score,entity_type,entity_name,matched_keyword
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,product_family,powerfurl,powerfurl
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,product_family,morfblock,morfblock
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,product_family,mreel,mreel
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,application,furling_systems,furling
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,application,sheet_handling,block
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,application,deck_attachment,deck
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,application,custom_engineering,custom
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,application,sail_handling,sail
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,application,rope_management,rope
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,engineering_concept,breaking_load,bl
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,engineering_concept,customizable,custom
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,engineering_concept,marine_hardware,sailing hardware
https://www.morfrac.com/,/,general,general,medium,medium,medium,powerfurl,11.0,113.0,18.0,29.9,intent,brand,morfrac
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,product_family,mloop,mloop
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,application,deck_attachment,deck
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,application,soft_connection,dyneema
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,material,dyneema,dyneema
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/shop/mloop-dyneema-loop-12675,/shop/mloop-dyneema-loop-12675,product,product,high,high,high,mloop,11.0,0.0,0.0,0.0,intent,technical,design
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,product_family,mloop,mloop
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,application,deck_attachment,deck
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,application,soft_connection,dyneema
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,material,dyneema,dyneema
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/mloop-dyneema-loop-12675,/es/shop/mloop-dyneema-loop-12675,product,product,high,high,high,,,0.0,0.0,0.0,intent,technical,design
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,product_family,dogbone,dogbone
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,application,deck_attachment,attachment
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,material,aluminium,aluminium
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,engineering_concept,marine_hardware,sailing hardware
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,intent,technical,design
https://www.morfrac.com/shop/dogbone60-23-12467,/shop/dogbone60-23-12467,product,product,high,high,high,dogbone,0.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,product_family,dogbone,dogbone
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,application,deck_attachment,attachment
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,material,aluminium,aluminium
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,marine_hardware,sailing hardware
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,intent,technical,design
https://www.morfrac.com/es/shop/dogbone60-23-12467,/es/shop/dogbone60-23-12467,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,product_family,shackle,shackle
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,application,custom_engineering,cnc
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,application,rope_management,line
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,titanium
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,light weight
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,cnc_machining,cnc
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,load
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,online
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,application,rope_management,line
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,product,high,high,high,morfblock,2.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,category,product,high,high,high,,,0.0,0.0,0.0,product_family,mloop,mloop
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,category,product,high,high,high,,,0.0,0.0,0.0,application,soft_connection,loop
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,category,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,category,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/category/morfblock-17,/es/shop/category/morfblock-17,category,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/category/morfblock-17,/es/shop/category/morfblock-17,category,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/category/morfblock-17,/es/shop/category/morfblock-17,category,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/category/morfblock-17,/es/shop/category/morfblock-17,category,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/category/morfblock-17,/es/shop/category/morfblock-17,category,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/about,/about,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,custom_engineering,custom
https://www.morfrac.com/about,/about,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/about,/about,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/about,/about,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,engineering_concept,customizable,customizable
https://www.morfrac.com/about,/about,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,custom_engineering,engineering
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,engineering_concept,marine_hardware,sailing hardware
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,intent,technical,engineering
https://www.morfrac.com/blog,/blog,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/contactus,/contactus,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/contactus,/contactus,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,custom_engineering,engineering
https://www.morfrac.com/contactus,/contactus,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/contactus,/contactus,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,intent,technical,engineering
https://www.morfrac.com/contactus,/contactus,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,powerfurl,furler
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,dogbone,dogbone
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,padeye,padeye
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,furling_systems,furler
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,deck_attachment,padeye
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,custom_engineering,custom
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,engineering_concept,customizable,custom
https://www.morfrac.com/custom,/custom,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,product_family,dogbone,dogbone
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,application,custom_engineering,custom
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,material,aluminium,aluminium
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,material,titanium,titanium
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,engineering_concept,customizable,custom
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,intent,commercial,product
https://www.morfrac.com/dogbone,/dogbone,landing,product,high,high,high,dogbone,11.0,316.0,4.0,62.4,intent,brand,morfrac
https://www.morfrac.com/es,/es,general,general,medium,medium,medium,other,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,engineering_concept,swl,working load
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,engineering_concept,high_load,load
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/morfblock,/morfblock,landing,product,high,high,high,morfblock,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,product_family,morfring,morfring
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,application,low_friction_rigging,low friction
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,material,aluminium,aluminium
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,material,titanium,titanium
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,material,stainless_steel,stainless
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,engineering_concept,low_friction,low friction
https://www.morfrac.com/morfring,/morfring,landing,general,medium,medium,medium,morfring,6.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/morfwing,/morfwing,landing,product,high,high,high,morfwing,11.0,0.0,0.0,0.0,product_family,morfwing,morfwing
https://www.morfrac.com/morfwing,/morfwing,landing,product,high,high,high,morfwing,11.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/morfwing,/morfwing,landing,product,high,high,high,morfwing,11.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/morfwing,/morfwing,landing,product,high,high,high,morfwing,11.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/morfwing,/morfwing,landing,product,high,high,high,morfwing,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,product_family,padeye,padeye
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,application,deck_attachment,deck
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,application,sail_handling,sail
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,material,aluminium,aluminium
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,material,titanium,titanium
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,intent,commercial,product
https://www.morfrac.com/padeye,/padeye,landing,product,high,high,high,padeye,3.0,286.0,4.0,84.4,intent,brand,morfrac
https://www.morfrac.com/partner,/partner,general,system,ignore,low,low,other,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,product_family,powerfurl,powerfurl
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,application,furling_systems,furling
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,application,custom_engineering,custom
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,engineering_concept,customizable,custom
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/powerfurl,/powerfurl,landing,product,high,high,high,powerfurl,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,product_family,shackle,shackle
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,application,custom_engineering,custom
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,material,titanium,titanium
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,engineering_concept,customizable,custom
https://www.morfrac.com/shackle,/shackle,landing,general,medium,medium,medium,shackle,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,powerfurl,furling
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,morfblock,sailing block
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,dogbone,dogbone
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,morfring,friction ring
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,product_family,padeye,padeye
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,furling_systems,furling
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,deck_attachment,padeye
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,low_friction_rigging,friction ring
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,application,rope_management,line
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,engineering_concept,low_friction,friction
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,engineering_concept,marine_hardware,sailing hardware
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,intent,commercial,online
https://www.morfrac.com/shop,/shop,general,general,medium,medium,medium,dogbone,11.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/shop/category/powerfurl-1,/shop/category/powerfurl-1,category,product,high,high,high,powerfurl,8.0,0.0,0.0,0.0,product_family,powerfurl,powerfurl
https://www.morfrac.com/shop/category/powerfurl-1,/shop/category/powerfurl-1,category,product,high,high,high,powerfurl,8.0,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/shop/category/powerfurl-1,/shop/category/powerfurl-1,category,product,high,high,high,powerfurl,8.0,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/shop/category/powerfurl-1,/shop/category/powerfurl-1,category,product,high,high,high,powerfurl,8.0,0.0,0.0,0.0,intent,support,shipping
https://www.morfrac.com/solutions,/solutions,general,general,medium,medium,medium,custom_engineering,11.0,0.0,0.0,0.0,application,low_friction_rigging,ring
