source_entity_type,source_entity_name,target_entity_type,target_entity_name,relationship_type,relationship_count,total_relationship_weight
intent,commercial,intent,brand,product_links_to_parent,3528,7056
intent,commercial,intent,brand,general_internal_link,6608,6608
intent,brand,intent,commercial,product_links_to_parent,2872,5744
material,titanium,intent,brand,product_links_to_parent,2795,5590
engineering_concept,breaking_load,intent,brand,product_links_to_parent,2540,5080
material,titanium,intent,commercial,product_links_to_parent,2345,4690
application,sail_handling,intent,brand,product_links_to_parent,2290,4580
engineering_concept,breaking_load,intent,commercial,product_links_to_parent,2132,4264
engineering_concept,swl,intent,brand,product_links_to_parent,1966,3932
application,sail_handling,intent,commercial,product_links_to_parent,1922,3844
engineering_concept,lightweight,intent,brand,product_links_to_parent,1889,3778
engineering_concept,breaking_load,intent,brand,general_internal_link,3614,3614
material,titanium,intent,brand,general_internal_link,3575,3575
intent,brand,intent,commercial,general_internal_link,3408,3408
engineering_concept,swl,intent,commercial,product_links_to_parent,1648,3296
engineering_concept,lightweight,intent,commercial,product_links_to_parent,1583,3166
application,low_friction_rigging,intent,brand,product_links_to_parent,1582,3164
intent,commercial,material,titanium,product_links_to_parent,1536,3072
engineering_concept,high_load,intent,brand,product_links_to_parent,1531,3062
intent,brand,material,titanium,product_links_to_parent,1494,2988
intent,brand,material,titanium,general_internal_link,2939,2939
intent,brand,application,custom_engineering,general_internal_link,2756,2756
application,sail_handling,intent,brand,general_internal_link,2685,2685
intent,brand,application,low_friction_rigging,general_internal_link,2685,2685
intent,brand,engineering_concept,breaking_load,general_internal_link,2664,2664
application,low_friction_rigging,intent,commercial,product_links_to_parent,1326,2652
intent,commercial,material,titanium,general_internal_link,2614,2614
engineering_concept,high_load,intent,commercial,product_links_to_parent,1285,2570
application,rope_management,intent,brand,product_links_to_parent,1275,2550
intent,commercial,application,custom_engineering,general_internal_link,2431,2431
intent,commercial,application,low_friction_rigging,general_internal_link,2430,2430
product_family,powerfurl,intent,brand,product_links_to_parent,1197,2394
intent,commercial,engineering_concept,breaking_load,product_links_to_parent,1176,2352
intent,commercial,engineering_concept,breaking_load,general_internal_link,2321,2321
intent,brand,engineering_concept,breaking_load,product_links_to_parent,1143,2286
engineering_concept,breaking_load,material,titanium,product_links_to_parent,1100,2200
product_family,powerfurl,intent,brand,general_internal_link,2142,2142
application,rope_management,intent,commercial,product_links_to_parent,1069,2138
intent,brand,application,sail_handling,general_internal_link,2125,2125
application,sheet_handling,intent,brand,product_links_to_parent,1053,2106
intent,brand,product_family,powerfurl,general_internal_link,2100,2100
application,furling_systems,intent,brand,product_links_to_parent,1044,2088
product_family,morfblock,intent,brand,product_links_to_parent,1014,2028
product_family,powerfurl,intent,commercial,product_links_to_parent,1005,2010
application,sail_handling,material,titanium,product_links_to_parent,988,1976
application,low_friction_rigging,intent,brand,general_internal_link,1962,1962
intent,commercial,product_family,powerfurl,general_internal_link,1926,1926
intent,brand,application,sheet_handling,general_internal_link,1908,1908
intent,commercial,application,sail_handling,general_internal_link,1894,1894
application,sheet_handling,intent,brand,general_internal_link,1880,1880
engineering_concept,lightweight,intent,brand,general_internal_link,1867,1867
material,titanium,engineering_concept,breaking_load,product_links_to_parent,929,1858
product_family,morfblock,intent,brand,general_internal_link,1812,1812
intent,brand,intent,technical,general_internal_link,1778,1778
application,sheet_handling,intent,commercial,product_links_to_parent,885,1770
application,furling_systems,intent,commercial,product_links_to_parent,876,1752
engineering_concept,swl,intent,brand,general_internal_link,1740,1740
intent,commercial,application,sheet_handling,general_internal_link,1732,1732
intent,commercial,application,custom_engineering,product_links_to_parent,858,1716
intent,commercial,engineering_concept,customizable,product_links_to_parent,858,1716
engineering_concept,swl,material,titanium,product_links_to_parent,855,1710
intent,commercial,material,aluminium,product_links_to_parent,852,1704
product_family,morfblock,intent,commercial,product_links_to_parent,852,1704
material,titanium,application,low_friction_rigging,general_internal_link,1702,1702
material,titanium,application,custom_engineering,general_internal_link,1685,1685
engineering_concept,lightweight,material,titanium,product_links_to_parent,841,1682
intent,brand,application,custom_engineering,product_links_to_parent,831,1662
intent,brand,engineering_concept,customizable,product_links_to_parent,831,1662
intent,brand,material,aluminium,product_links_to_parent,828,1656
engineering_concept,breaking_load,application,low_friction_rigging,general_internal_link,1646,1646
material,aluminium,intent,brand,product_links_to_parent,819,1638
engineering_concept,breaking_load,application,custom_engineering,general_internal_link,1631,1631
intent,brand,application,deck_attachment,general_internal_link,1622,1622
engineering_concept,breaking_load,material,titanium,general_internal_link,1593,1593
application,sail_handling,engineering_concept,breaking_load,product_links_to_parent,775,1550
intent,brand,application,furling_systems,general_internal_link,1546,1546
intent,brand,application,rope_management,general_internal_link,1530,1530
intent,brand,product_family,dogbone,general_internal_link,1520,1520
intent,commercial,intent,technical,general_internal_link,1512,1512
application,deck_attachment,intent,brand,product_links_to_parent,751,1502
application,rope_management,intent,brand,general_internal_link,1484,1484
intent,commercial,application,deck_attachment,general_internal_link,1457,1457
material,titanium,engineering_concept,breaking_load,general_internal_link,1443,1443
intent,technical,intent,brand,product_links_to_parent,705,1410
application,low_friction_rigging,material,titanium,product_links_to_parent,701,1402
intent,brand,product_family,padeye,general_internal_link,1386,1386
intent,commercial,application,rope_management,general_internal_link,1385,1385
intent,commercial,application,furling_systems,general_internal_link,1384,1384
intent,commercial,product_family,dogbone,general_internal_link,1384,1384
intent,brand,engineering_concept,marine_hardware,general_internal_link,1376,1376
material,aluminium,intent,commercial,product_links_to_parent,685,1370
material,titanium,application,custom_engineering,product_links_to_parent,681,1362
material,titanium,engineering_concept,customizable,product_links_to_parent,681,1362
engineering_concept,swl,engineering_concept,breaking_load,product_links_to_parent,675,1350
material,titanium,material,aluminium,product_links_to_parent,675,1350
engineering_concept,high_load,intent,brand,general_internal_link,1330,1330
engineering_concept,high_load,material,titanium,product_links_to_parent,664,1328
application,sail_handling,application,low_friction_rigging,general_internal_link,1305,1305
material,titanium,application,sail_handling,general_internal_link,1295,1295
application,sail_handling,application,custom_engineering,general_internal_link,1268,1268
engineering_concept,breaking_load,application,sail_handling,general_internal_link,1264,1264
engineering_concept,lightweight,engineering_concept,breaking_load,product_links_to_parent,632,1264
application,deck_attachment,intent,commercial,product_links_to_parent,629,1258
intent,commercial,product_family,padeye,general_internal_link,1250,1250
intent,commercial,engineering_concept,marine_hardware,general_internal_link,1238,1238
engineering_concept,breaking_load,application,custom_engineering,product_links_to_parent,616,1232
engineering_concept,breaking_load,engineering_concept,customizable,product_links_to_parent,616,1232
engineering_concept,breaking_load,material,aluminium,product_links_to_parent,612,1224
application,sail_handling,material,titanium,general_internal_link,1221,1221
intent,commercial,application,sheet_handling,product_links_to_parent,608,1216
intent,commercial,product_family,morfblock,product_links_to_parent,608,1216
engineering_concept,breaking_load,intent,commercial,general_internal_link,1188,1188
application,furling_systems,intent,brand,general_internal_link,1185,1185
intent,brand,application,sheet_handling,product_links_to_parent,591,1182
intent,brand,product_family,morfblock,product_links_to_parent,591,1182
intent,technical,intent,commercial,product_links_to_parent,591,1182
intent,technical,intent,brand,general_internal_link,1178,1178
engineering_concept,breaking_load,intent,technical,general_internal_link,1170,1170
intent,commercial,product_family,dogbone,product_links_to_parent,582,1164
intent,commercial,product_family,powerfurl,product_links_to_parent,579,1158
intent,commercial,product_family,shackle,product_links_to_parent,576,1152
intent,commercial,application,low_friction_rigging,product_links_to_parent,574,1148
material,titanium,intent,technical,general_internal_link,1147,1147
intent,commercial,application,deck_attachment,product_links_to_parent,568,1136
intent,commercial,product_family,morfring,product_links_to_parent,568,1136
intent,commercial,product_family,padeye,product_links_to_parent,568,1136
intent,brand,product_family,dogbone,product_links_to_parent,566,1132
product_family,dogbone,intent,brand,product_links_to_parent,566,1132
intent,brand,engineering_concept,customizable,general_internal_link,1127,1127
intent,brand,product_family,powerfurl,product_links_to_parent,563,1126
intent,brand,product_family,shackle,product_links_to_parent,560,1120
material,titanium,intent,commercial,general_internal_link,1119,1119
intent,brand,application,low_friction_rigging,product_links_to_parent,558,1116
application,rope_management,material,titanium,product_links_to_parent,555,1110
application,sail_handling,application,custom_engineering,product_links_to_parent,555,1110
application,sail_handling,engineering_concept,customizable,product_links_to_parent,555,1110
application,sail_handling,material,aluminium,product_links_to_parent,552,1104
intent,brand,application,deck_attachment,product_links_to_parent,552,1104
intent,brand,product_family,morfring,product_links_to_parent,552,1104
intent,brand,product_family,padeye,product_links_to_parent,552,1104
application,sail_handling,engineering_concept,breaking_load,general_internal_link,1101,1101
material,titanium,product_family,powerfurl,general_internal_link,1097,1097
application,deck_attachment,intent,brand,general_internal_link,1096,1096
intent,brand,product_family,morfblock,general_internal_link,1095,1095
engineering_concept,breaking_load,product_family,powerfurl,general_internal_link,1090,1090
engineering_concept,low_friction,intent,brand,product_links_to_parent,540,1080
application,low_friction_rigging,engineering_concept,breaking_load,product_links_to_parent,537,1074
material,titanium,application,sheet_handling,general_internal_link,1041,1041
product_family,powerfurl,material,titanium,product_links_to_parent,520,1040
engineering_concept,high_load,engineering_concept,breaking_load,product_links_to_parent,516,1032
engineering_concept,breaking_load,application,sheet_handling,general_internal_link,1027,1027
intent,brand,intent,commercial,category_supports_product,253,1012
intent,commercial,product_family,morfblock,general_internal_link,997,997
product_family,powerfurl,intent,commercial,general_internal_link,991,991
intent,commercial,intent,brand,category_supports_product,247,988
material,titanium,application,furling_systems,general_internal_link,985,985
intent,brand,engineering_concept,low_friction,general_internal_link,981,981
intent,brand,product_family,morfring,general_internal_link,979,979
material,titanium,application,deck_attachment,general_internal_link,979,979
product_family,dogbone,intent,brand,general_internal_link,978,978
engineering_concept,lightweight,application,low_friction_rigging,general_internal_link,976,976
engineering_concept,swl,application,low_friction_rigging,general_internal_link,973,973
intent,commercial,engineering_concept,customizable,general_internal_link,960,960
material,titanium,application,sheet_handling,product_links_to_parent,479,958
material,titanium,product_family,morfblock,product_links_to_parent,479,958
material,titanium,application,rope_management,general_internal_link,956,956
engineering_concept,swl,application,custom_engineering,product_links_to_parent,478,956
engineering_concept,swl,engineering_concept,customizable,product_links_to_parent,478,956
engineering_concept,swl,material,aluminium,product_links_to_parent,477,954
engineering_concept,breaking_load,application,furling_systems,general_internal_link,949,949
engineering_concept,breaking_load,application,deck_attachment,general_internal_link,948,948
product_family,dogbone,intent,commercial,product_links_to_parent,474,948
engineering_concept,lightweight,application,custom_engineering,general_internal_link,946,946
engineering_concept,breaking_load,intent,brand,authority_supports_commercial,186,930
intent,technical,intent,brand,authority_supports_commercial,186,930
material,titanium,product_family,dogbone,product_links_to_parent,464,928
engineering_concept,breaking_load,application,rope_management,general_internal_link,925,925
engineering_concept,swl,application,custom_engineering,general_internal_link,925,925
engineering_concept,lightweight,application,custom_engineering,product_links_to_parent,460,920
engineering_concept,lightweight,engineering_concept,customizable,product_links_to_parent,460,920
material,titanium,engineering_concept,marine_hardware,general_internal_link,918,918
engineering_concept,lightweight,material,aluminium,product_links_to_parent,459,918
material,titanium,product_family,powerfurl,product_links_to_parent,458,916
material,titanium,product_family,shackle,product_links_to_parent,458,916
material,titanium,application,low_friction_rigging,product_links_to_parent,456,912
application,sail_handling,intent,technical,general_internal_link,906,906
engineering_concept,low_friction,intent,commercial,product_links_to_parent,452,904
application,low_friction_rigging,application,custom_engineering,general_internal_link,900,900
material,titanium,application,deck_attachment,product_links_to_parent,450,900
material,titanium,product_family,morfring,product_links_to_parent,450,900
material,titanium,product_family,padeye,product_links_to_parent,450,900
application,furling_systems,material,titanium,product_links_to_parent,449,898
engineering_concept,breaking_load,application,sheet_handling,product_links_to_parent,448,896
engineering_concept,breaking_load,product_family,morfblock,product_links_to_parent,448,896
application,sheet_handling,material,titanium,product_links_to_parent,446,892
material,titanium,product_family,dogbone,general_internal_link,886,886
application,low_friction_rigging,material,titanium,general_internal_link,884,884
intent,commercial,engineering_concept,low_friction,general_internal_link,884,884
intent,commercial,product_family,morfring,general_internal_link,882,882
engineering_concept,breaking_load,engineering_concept,marine_hardware,general_internal_link,880,880
application,custom_engineering,intent,brand,general_internal_link,877,877
product_family,powerfurl,material,titanium,general_internal_link,877,877
engineering_concept,breaking_load,product_family,dogbone,general_internal_link,862,862
product_family,morfblock,material,titanium,product_links_to_parent,431,862
material,aluminium,intent,brand,general_internal_link,861,861
material,titanium,product_family,padeye,general_internal_link,860,860
application,sheet_handling,intent,commercial,general_internal_link,855,855
engineering_concept,lightweight,material,titanium,general_internal_link,853,853
application,custom_engineering,intent,brand,product_links_to_parent,419,838
application,rope_management,engineering_concept,breaking_load,product_links_to_parent,419,838
intent,brand,material,titanium,category_supports_product,209,836
intent,commercial,material,titanium,category_supports_product,209,836
product_family,morfblock,intent,commercial,general_internal_link,835,835
engineering_concept,breaking_load,product_family,powerfurl,product_links_to_parent,417,834
engineering_concept,breaking_load,product_family,padeye,general_internal_link,830,830
application,sail_handling,product_family,powerfurl,general_internal_link,829,829
product_family,powerfurl,application,custom_engineering,general_internal_link,829,829
product_family,powerfurl,application,low_friction_rigging,general_internal_link,829,829
engineering_concept,breaking_load,application,low_friction_rigging,product_links_to_parent,414,828
engineering_concept,breaking_load,product_family,shackle,product_links_to_parent,414,828
engineering_concept,low_friction,intent,brand,general_internal_link,826,826
engineering_concept,breaking_load,product_family,dogbone,product_links_to_parent,413,826
engineering_concept,swl,material,titanium,general_internal_link,817,817
engineering_concept,breaking_load,application,deck_attachment,product_links_to_parent,408,816
engineering_concept,breaking_load,product_family,morfring,product_links_to_parent,408,816
engineering_concept,breaking_load,product_family,padeye,product_links_to_parent,408,816
application,sail_handling,application,sheet_handling,product_links_to_parent,407,814
application,sail_handling,product_family,morfblock,product_links_to_parent,407,814
application,low_friction_rigging,engineering_concept,breaking_load,general_internal_link,799,799
product_family,powerfurl,engineering_concept,breaking_load,general_internal_link,792,792
application,sail_handling,application,sheet_handling,general_internal_link,781,781
application,sail_handling,intent,commercial,general_internal_link,781,781
intent,commercial,application,sail_handling,product_links_to_parent,389,778
application,sheet_handling,material,titanium,general_internal_link,772,772
application,low_friction_rigging,application,custom_engineering,product_links_to_parent,385,770
application,low_friction_rigging,engineering_concept,customizable,product_links_to_parent,385,770
application,low_friction_rigging,material,aluminium,product_links_to_parent,384,768
product_family,powerfurl,engineering_concept,breaking_load,product_links_to_parent,384,768
intent,brand,application,sail_handling,product_links_to_parent,379,758
application,sail_handling,application,furling_systems,general_internal_link,754,754
application,sail_handling,product_family,dogbone,product_links_to_parent,376,752
application,sheet_handling,engineering_concept,breaking_load,product_links_to_parent,376,752
engineering_concept,lightweight,engineering_concept,breaking_load,general_internal_link,749,749
application,sail_handling,application,low_friction_rigging,product_links_to_parent,374,748
application,sail_handling,product_family,powerfurl,product_links_to_parent,373,746
product_family,morfring,intent,brand,product_links_to_parent,373,746
engineering_concept,high_load,application,low_friction_rigging,general_internal_link,745,745
engineering_concept,high_load,application,custom_engineering,product_links_to_parent,371,742
engineering_concept,high_load,engineering_concept,customizable,product_links_to_parent,371,742
application,sail_handling,product_family,shackle,product_links_to_parent,370,740
application,sail_handling,application,deck_attachment,general_internal_link,739,739
product_family,morfblock,material,titanium,general_internal_link,738,738
engineering_concept,high_load,material,aluminium,product_links_to_parent,369,738
application,sail_handling,application,deck_attachment,product_links_to_parent,368,736
application,sail_handling,product_family,morfring,product_links_to_parent,368,736
application,sail_handling,product_family,padeye,product_links_to_parent,368,736
application,sheet_handling,application,low_friction_rigging,general_internal_link,731,731
product_family,morfblock,engineering_concept,breaking_load,product_links_to_parent,364,728
application,sail_handling,application,rope_management,general_internal_link,727,727
material,aluminium,material,titanium,product_links_to_parent,362,724
engineering_concept,lightweight,application,sail_handling,general_internal_link,722,722
application,rope_management,application,low_friction_rigging,general_internal_link,720,720
engineering_concept,swl,application,sheet_handling,product_links_to_parent,357,714
engineering_concept,swl,product_family,morfblock,product_links_to_parent,357,714
application,sheet_handling,application,custom_engineering,general_internal_link,711,711
engineering_concept,swl,engineering_concept,breaking_load,general_internal_link,711,711
intent,brand,engineering_concept,breaking_load,category_supports_product,177,708
intent,commercial,engineering_concept,breaking_load,category_supports_product,177,708
application,custom_engineering,intent,commercial,product_links_to_parent,353,706
application,low_friction_rigging,application,sail_handling,general_internal_link,705,705
engineering_concept,swl,application,sail_handling,general_internal_link,705,705
application,rope_management,application,custom_engineering,general_internal_link,703,703
engineering_concept,high_load,application,custom_engineering,general_internal_link,703,703
application,sail_handling,engineering_concept,marine_hardware,general_internal_link,701,701
product_family,morfblock,application,low_friction_rigging,general_internal_link,699,699
engineering_concept,breaking_load,material,titanium,authority_supports_commercial,139,695
intent,brand,material,titanium,authority_supports_commercial,139,695
intent,technical,material,titanium,authority_supports_commercial,139,695
application,sheet_handling,engineering_concept,breaking_load,general_internal_link,690,690
product_family,morfblock,application,custom_engineering,general_internal_link,678,678
application,rope_management,material,titanium,general_internal_link,677,677
application,furling_systems,engineering_concept,breaking_load,product_links_to_parent,336,672
application,sail_handling,product_family,dogbone,general_internal_link,670,670
application,deck_attachment,material,titanium,product_links_to_parent,334,668
product_family,morfblock,engineering_concept,breaking_load,general_internal_link,661,661
application,sail_handling,product_family,padeye,general_internal_link,654,654
engineering_concept,swl,intent,technical,general_internal_link,654,654
product_family,powerfurl,application,sail_handling,general_internal_link,654,654
engineering_concept,lightweight,application,sheet_handling,product_links_to_parent,326,652
engineering_concept,lightweight,product_family,morfblock,product_links_to_parent,326,652
intent,brand,application,sail_handling,category_supports_product,163,652
intent,commercial,application,sail_handling,category_supports_product,163,652
engineering_concept,swl,application,low_friction_rigging,product_links_to_parent,324,648
application,low_friction_rigging,intent,commercial,general_internal_link,646,646
engineering_concept,lightweight,intent,technical,general_internal_link,643,643
intent,brand,product_family,shackle,general_internal_link,643,643
engineering_concept,swl,product_family,shackle,product_links_to_parent,320,640
engineering_concept,swl,application,deck_attachment,product_links_to_parent,318,636
engineering_concept,swl,product_family,dogbone,product_links_to_parent,318,636
engineering_concept,swl,product_family,morfring,product_links_to_parent,318,636
engineering_concept,swl,product_family,padeye,product_links_to_parent,318,636
engineering_concept,swl,product_family,powerfurl,product_links_to_parent,318,636
engineering_concept,lightweight,product_family,dogbone,product_links_to_parent,317,634
engineering_concept,lightweight,product_family,shackle,product_links_to_parent,314,628
engineering_concept,high_load,material,titanium,general_internal_link,624,624
engineering_concept,lightweight,application,low_friction_rigging,product_links_to_parent,312,624
application,low_friction_rigging,intent,technical,general_internal_link,623,623
application,rope_management,application,custom_engineering,product_links_to_parent,311,622
application,rope_management,engineering_concept,customizable,product_links_to_parent,311,622
product_family,morfring,intent,commercial,product_links_to_parent,311,622
engineering_concept,breaking_load,intent,commercial,authority_supports_commercial,124,620
intent,brand,intent,commercial,authority_supports_commercial,124,620
intent,technical,intent,commercial,authority_supports_commercial,124,620
application,rope_management,material,aluminium,product_links_to_parent,309,618
engineering_concept,lightweight,product_family,powerfurl,product_links_to_parent,309,618
material,titanium,application,sail_handling,product_links_to_parent,309,618
intent,technical,material,titanium,product_links_to_parent,308,616
engineering_concept,lightweight,application,deck_attachment,product_links_to_parent,306,612
engineering_concept,lightweight,product_family,morfring,product_links_to_parent,306,612
engineering_concept,lightweight,product_family,padeye,product_links_to_parent,306,612
application,low_friction_rigging,product_family,powerfurl,general_internal_link,611,611
intent,technical,application,custom_engineering,general_internal_link,610,610
application,rope_management,engineering_concept,breaking_load,general_internal_link,604,604
material,titanium,engineering_concept,customizable,general_internal_link,595,595
intent,brand,engineering_concept,lightweight,category_supports_product,148,592
intent,commercial,engineering_concept,lightweight,category_supports_product,148,592
material,titanium,engineering_concept,low_friction,general_internal_link,590,590
application,furling_systems,application,low_friction_rigging,general_internal_link,588,588
material,titanium,product_family,morfring,general_internal_link,588,588
intent,commercial,product_family,shackle,general_internal_link,586,586
product_family,morfring,intent,brand,general_internal_link,585,585
engineering_concept,lightweight,product_family,powerfurl,general_internal_link,584,584
intent,technical,engineering_concept,breaking_load,general_internal_link,580,580
intent,commercial,engineering_concept,lightweight,product_links_to_parent,290,580
intent,commercial,engineering_concept,low_friction,product_links_to_parent,290,580
engineering_concept,breaking_load,engineering_concept,customizable,general_internal_link,579,579
product_family,powerfurl,application,custom_engineering,product_links_to_parent,289,578
product_family,powerfurl,engineering_concept,customizable,product_links_to_parent,289,578
material,ptfe,intent,brand,product_links_to_parent,288,576
product_family,powerfurl,material,aluminium,product_links_to_parent,288,576
application,furling_systems,application,custom_engineering,general_internal_link,575,575
engineering_concept,lightweight,application,sheet_handling,general_internal_link,575,575
intent,technical,application,low_friction_rigging,general_internal_link,574,574
product_family,powerfurl,application,sheet_handling,general_internal_link,574,574
engineering_concept,breaking_load,engineering_concept,low_friction,general_internal_link,570,570
engineering_concept,breaking_load,product_family,morfring,general_internal_link,568,568
intent,commercial,application,furling_systems,product_links_to_parent,284,568
intent,commercial,intent,support,product_links_to_parent,284,568
intent,commercial,material,stainless_steel,product_links_to_parent,284,568
application,sheet_handling,application,sail_handling,general_internal_link,567,567
engineering_concept,customizable,intent,brand,general_internal_link,565,565
application,low_friction_rigging,application,sheet_handling,general_internal_link,564,564
intent,brand,engineering_concept,lightweight,product_links_to_parent,282,564
intent,brand,engineering_concept,low_friction,product_links_to_parent,282,564
intent,technical,material,titanium,general_internal_link,563,563
application,low_friction_rigging,application,sheet_handling,product_links_to_parent,281,562
application,low_friction_rigging,product_family,morfblock,product_links_to_parent,281,562
application,sheet_handling,product_family,powerfurl,general_internal_link,558,558
engineering_concept,lightweight,application,deck_attachment,general_internal_link,557,557
product_family,shackle,intent,brand,product_links_to_parent,277,554
engineering_concept,breaking_load,application,sail_handling,product_links_to_parent,276,552
intent,brand,application,furling_systems,product_links_to_parent,276,552
intent,brand,intent,support,product_links_to_parent,276,552
intent,brand,material,stainless_steel,product_links_to_parent,276,552
application,rope_management,application,sail_handling,general_internal_link,551,551
engineering_concept,lightweight,application,furling_systems,general_internal_link,550,550
engineering_concept,lightweight,application,rope_management,general_internal_link,550,550
application,furling_systems,material,titanium,general_internal_link,549,549
engineering_concept,swl,application,sheet_handling,general_internal_link,545,545
product_family,morfblock,application,sail_handling,general_internal_link,543,543
engineering_concept,lightweight,engineering_concept,marine_hardware,general_internal_link,542,542
engineering_concept,swl,application,deck_attachment,general_internal_link,542,542
engineering_concept,swl,application,furling_systems,general_internal_link,541,541
engineering_concept,swl,application,rope_management,general_internal_link,541,541
engineering_concept,swl,product_family,powerfurl,general_internal_link,541,541
engineering_concept,swl,engineering_concept,marine_hardware,general_internal_link,540,540
product_family,morfblock,product_family,powerfurl,general_internal_link,540,540
engineering_concept,high_load,application,sheet_handling,product_links_to_parent,270,540
engineering_concept,high_load,product_family,morfblock,product_links_to_parent,270,540
application,low_friction_rigging,application,furling_systems,general_internal_link,539,539
engineering_concept,high_load,engineering_concept,breaking_load,general_internal_link,539,539
engineering_concept,high_load,application,sail_handling,general_internal_link,538,538
material,aluminium,engineering_concept,breaking_load,product_links_to_parent,268,536
product_family,powerfurl,intent,technical,general_internal_link,530,530
application,low_friction_rigging,application,deck_attachment,general_internal_link,525,525
application,low_friction_rigging,product_family,shackle,product_links_to_parent,262,524
application,low_friction_rigging,product_family,dogbone,product_links_to_parent,261,522
intent,brand,engineering_concept,swl,category_supports_product,130,520
intent,commercial,engineering_concept,swl,category_supports_product,130,520
application,low_friction_rigging,product_family,powerfurl,product_links_to_parent,258,516
application,low_friction_rigging,application,rope_management,general_internal_link,515,515
application,low_friction_rigging,application,deck_attachment,product_links_to_parent,256,512
application,low_friction_rigging,product_family,morfring,product_links_to_parent,256,512
application,low_friction_rigging,product_family,padeye,product_links_to_parent,256,512
intent,brand,application,low_friction_rigging,category_supports_product,128,512
intent,commercial,application,low_friction_rigging,category_supports_product,128,512
material,titanium,intent,brand,authority_supports_commercial,102,510
application,sheet_handling,application,custom_engineering,product_links_to_parent,254,508
application,sheet_handling,engineering_concept,customizable,product_links_to_parent,254,508
application,furling_systems,application,custom_engineering,product_links_to_parent,253,506
application,furling_systems,engineering_concept,customizable,product_links_to_parent,253,506
engineering_concept,high_load,product_family,dogbone,product_links_to_parent,253,506
product_family,dogbone,material,titanium,product_links_to_parent,253,506
application,furling_systems,material,aluminium,product_links_to_parent,252,504
application,sheet_handling,material,aluminium,product_links_to_parent,252,504
engineering_concept,high_load,product_family,shackle,product_links_to_parent,252,504
engineering_concept,breaking_load,product_family,morfblock,general_internal_link,503,503
engineering_concept,high_load,product_family,powerfurl,product_links_to_parent,250,500
engineering_concept,lightweight,product_family,dogbone,general_internal_link,498,498
material,titanium,product_family,morfblock,general_internal_link,497,497
engineering_concept,high_load,intent,technical,general_internal_link,496,496
product_family,powerfurl,application,deck_attachment,general_internal_link,494,494
application,furling_systems,engineering_concept,breaking_load,general_internal_link,493,493
engineering_concept,high_load,application,deck_attachment,product_links_to_parent,246,492
engineering_concept,high_load,application,low_friction_rigging,product_links_to_parent,246,492
engineering_concept,high_load,product_family,morfring,product_links_to_parent,246,492
engineering_concept,high_load,product_family,padeye,product_links_to_parent,246,492
product_family,powerfurl,application,furling_systems,general_internal_link,491,491
engineering_concept,lightweight,product_family,padeye,general_internal_link,490,490
product_family,morfblock,application,custom_engineering,product_links_to_parent,245,490
product_family,morfblock,engineering_concept,customizable,product_links_to_parent,245,490
application,low_friction_rigging,engineering_concept,marine_hardware,general_internal_link,489,489
application,deck_attachment,engineering_concept,breaking_load,product_links_to_parent,244,488
engineering_concept,swl,product_family,dogbone,general_internal_link,487,487
engineering_concept,swl,product_family,padeye,general_internal_link,487,487
product_family,morfblock,material,aluminium,product_links_to_parent,243,486
application,deck_attachment,material,titanium,general_internal_link,485,485
engineering_concept,low_friction,material,titanium,product_links_to_parent,242,484
application,deck_attachment,application,low_friction_rigging,general_internal_link,483,483
material,ptfe,intent,commercial,product_links_to_parent,240,480
application,deck_attachment,application,custom_engineering,general_internal_link,479,479
engineering_concept,cnc_machining,intent,brand,product_links_to_parent,239,478
product_family,morfblock,application,sheet_handling,general_internal_link,477,477
application,rope_management,intent,technical,general_internal_link,476,476
application,rope_management,product_family,powerfurl,general_internal_link,476,476
application,low_friction_rigging,product_family,dogbone,general_internal_link,475,475
engineering_concept,lightweight,intent,commercial,general_internal_link,474,474
product_family,powerfurl,application,rope_management,general_internal_link,474,474
material,aluminium,application,custom_engineering,general_internal_link,473,473
application,sheet_handling,intent,technical,general_internal_link,470,470
material,aluminium,application,low_friction_rigging,general_internal_link,468,468
application,rope_management,intent,commercial,general_internal_link,466,466
product_family,shackle,intent,commercial,product_links_to_parent,233,466
engineering_concept,breaking_load,application,custom_engineering,authority_supports_commercial,93,465
engineering_concept,breaking_load,engineering_concept,customizable,authority_supports_commercial,93,465
engineering_concept,breaking_load,material,aluminium,authority_supports_commercial,93,465
intent,brand,application,custom_engineering,authority_supports_commercial,93,465
intent,brand,engineering_concept,breaking_load,authority_supports_commercial,93,465
intent,brand,engineering_concept,customizable,authority_supports_commercial,93,465
intent,brand,material,aluminium,authority_supports_commercial,93,465
intent,technical,application,custom_engineering,authority_supports_commercial,93,465
intent,technical,engineering_concept,breaking_load,authority_supports_commercial,93,465
intent,technical,engineering_concept,customizable,authority_supports_commercial,93,465
intent,technical,material,aluminium,authority_supports_commercial,93,465
intent,technical,application,sail_handling,general_internal_link,464,464
intent,technical,engineering_concept,breaking_load,product_links_to_parent,232,464
product_family,padeye,intent,brand,general_internal_link,462,462
material,titanium,engineering_concept,lightweight,product_links_to_parent,231,462
material,titanium,engineering_concept,low_friction,product_links_to_parent,231,462
product_family,powerfurl,product_family,dogbone,general_internal_link,460,460
product_family,shackle,intent,brand,general_internal_link,460,460
application,low_friction_rigging,product_family,padeye,general_internal_link,459,459
product_family,dogbone,intent,commercial,general_internal_link,454,454
application,furling_systems,application,sail_handling,general_internal_link,450,450
